,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_loss,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_C,param_solver
56,1,72,0.00099639892578125,1.7284935913459642e-06,0.000399017333984375,0.0004886945264472148,10.0,squared_hinge,42,"{'alpha': 10.0, 'loss': 'squared_hinge', 'random_state': 42}",0.625,0.75,0.5,0.6,0.5,0.595,0.09273618495495704,63,0.7045454545454546,0.6590909090909091,0.5277777777777778,0.6458333333333334,0.5909090909090909,0.6256313131313131,0.06088687049666509,SGDClassifier,,
57,1,72,0.0007921695709228515,0.00039620590289844693,0.0007979393005371094,0.00039896977849652576,10.0,modified_huber,42,"{'alpha': 10.0, 'loss': 'modified_huber', 'random_state': 42}",0.625,0.75,0.5,0.6,0.5,0.595,0.09273618495495704,63,0.7045454545454546,0.6590909090909091,0.5277777777777778,0.6458333333333334,0.5909090909090909,0.6256313131313131,0.06088687049666509,SGDClassifier,,
58,1,72,0.0005983352661132812,0.0004885387067869067,0.000797891616821289,0.00039894581909694896,0.01,hinge,42,"{'alpha': 0.01, 'loss': 'hinge', 'random_state': 42}",0.6458333333333334,0.85,0.5,0.5333333333333333,0.8333333333333333,0.6725,0.14642973286415112,47,1.0,0.9857142857142857,1.0,1.0,1.0,0.9971428571428571,0.005714285714285738,SGDClassifier,,
59,1,72,0.0009972572326660157,1.784161275279017e-07,0.0005984306335449219,0.000488616573967537,1.0,log,42,"{'alpha': 1.0, 'loss': 'log', 'random_state': 42}",0.625,0.875,0.5,0.6,0.6666666666666666,0.6533333333333333,0.12367070972726098,51,0.7045454545454546,0.6590909090909091,0.5277777777777778,0.6666666666666666,0.6136363636363636,0.6343434343434343,0.06061447753001009,SGDClassifier,,
60,1,72,0.000997304916381836,1.5078914929239175e-07,0.0005983829498291016,0.0004885776558898482,0.0001,log,42,"{'alpha': 0.0001, 'loss': 'log', 'random_state': 42}",0.41666666666666663,0.875,0.5833333333333334,0.6333333333333334,0.7878787878787877,0.6592424242424242,0.16023427522487543,50,0.8344155844155844,1.0,1.0,1.0,1.0,0.9668831168831169,0.06623376623376624,SGDClassifier,,
61,1,72,0.000797891616821289,0.00039894581909694896,0.0005984306335449219,0.000488616573967537,1.0,modified_huber,42,"{'alpha': 1.0, 'loss': 'modified_huber', 'random_state': 42}",0.6458333333333334,0.875,0.5,0.5888888888888888,0.8333333333333333,0.6886111111111111,0.14355065351107527,41,0.8350649350649351,0.8863636363636364,0.7222222222222222,0.875,0.8350649350649351,0.8307431457431458,0.05808003907246365,SGDClassifier,,
62,1,72,0.0007978439331054688,0.0003989219950512487,0.0005983829498291016,0.0004885776558898482,0.1,log,42,"{'alpha': 0.1, 'loss': 'log', 'random_state': 42}",0.6458333333333334,0.875,0.5,0.5333333333333333,0.8333333333333333,0.6775,0.15269795894728475,44,0.8350649350649351,0.8863636363636364,0.7222222222222222,0.9166666666666667,0.8577922077922078,0.8436219336219338,0.06659473703099193,SGDClassifier,,
63,1,72,0.0011967182159423827,0.00039882662762642264,0.0005983829498291016,0.0004885776326209085,0.1,squared_hinge,42,"{'alpha': 0.1, 'loss': 'squared_hinge', 'random_state': 42}",0.625,0.9,0.6041666666666666,0.42222222222222217,0.9545454545454545,0.7011868686868686,0.19837130172900058,36,0.9714285714285714,0.9428571428571428,0.9358974358974359,1.0,0.9772727272727273,0.9654911754911755,0.023464890616835037,SGDClassifier,,
64,1,72,0.0007977962493896484,0.0003988981353824061,0.0005984306335449219,0.000488616573967537,0.001,log,42,"{'alpha': 0.001, 'loss': 'log', 'random_state': 42}",0.6458333333333334,0.7750000000000001,0.5,0.6333333333333334,0.8333333333333333,0.6775,0.11683321445547923,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SGDClassifier,,
65,1,72,0.0005984306335449219,0.000488616573967537,0.0005985260009765625,0.0004886944333937081,1.0,perceptron,42,"{'alpha': 1.0, 'loss': 'perceptron', 'random_state': 42}",0.6458333333333334,0.825,0.5,0.43333333333333335,0.8333333333333333,0.6475,0.16350331291240958,52,1.0,1.0,1.0,1.0,0.9772727272727273,0.9954545454545455,0.009090909090909084,SGDClassifier,,
66,1,72,0.000997018814086914,2.3360154559928684e-07,0.0003989696502685547,0.0004886360388238481,0.01,squared_hinge,42,"{'alpha': 0.01, 'loss': 'squared_hinge', 'random_state': 42}",0.6458333333333334,0.7249999999999999,0.39583333333333337,0.6,0.8333333333333333,0.64,0.1455020045680929,54,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SGDClassifier,,
67,2,216,0.0007978439331054688,0.0003989219950512487,0.0005983829498291016,0.0004885776326209084,0.1,perceptron,42,"{'alpha': 0.1, 'loss': 'perceptron', 'random_state': 42}",0.7683982683982684,0.8011111111111111,0.7880434782608695,0.6995073891625616,0.8144796380090499,0.7743079769883722,0.040375455261520685,22,0.9821428571428572,1.0,0.9682539682539683,1.0,1.0,0.9900793650793652,0.01291969888579341,SGDClassifier,,
68,2,216,0.0007978439331054688,0.0003989219950512487,0.000797891616821289,0.00039894584759375934,0.1,log,42,"{'alpha': 0.1, 'loss': 'log', 'random_state': 42}",0.6818181818181819,0.7855555555555556,0.7565217391304349,0.8054187192118227,0.7454751131221719,0.7549578617676334,0.04224759878745615,27,0.7904761904761904,0.7917888563049853,0.7841124217271007,0.8090561920349154,0.7766133480419194,0.7904094017170223,0.010766551897965002,SGDClassifier,,
69,2,216,0.000997304916381836,2.132480599880018e-07,0.0005984306335449219,0.000488616573967537,0.001,log,42,"{'alpha': 0.001, 'loss': 'log', 'random_state': 42}",0.7489177489177489,0.8088888888888888,0.766304347826087,0.7869458128078818,0.7760180995475114,0.7774149795976235,0.02009444359227506,21,1.0,1.0,1.0,0.9935897435897436,1.0,0.9987179487179487,0.002564102564102555,SGDClassifier,,
70,2,216,0.000997161865234375,1.1680077279964343e-07,0.000797891616821289,0.00039894581909694896,1.0,modified_huber,42,"{'alpha': 1.0, 'loss': 'modified_huber', 'random_state': 42}",0.6818181818181819,0.7855555555555556,0.7565217391304349,0.7881773399014779,0.7454751131221719,0.7515095859055644,0.0385281211011045,28,0.7866071428571428,0.7917888563049853,0.7886995776904033,0.8090561920349154,0.7766133480419194,0.7905530233858733,0.010556650186936788,SGDClassifier,,
71,2,216,0.00099945068359375,4.294182702033778e-06,0.0005962848663330078,0.00048687962344543705,1.0,squared_hinge,42,"{'alpha': 1.0, 'loss': 'squared_hinge', 'random_state': 42}",0.7272727272727273,0.7855555555555556,0.7347826086956522,0.7881773399014779,0.6968325791855204,0.7465241621221866,0.03531620627373895,33,0.7949404761904763,0.7917888563049853,0.7841124217271007,0.8090561920349154,0.7733039161610591,0.7906403724837073,0.011850056334272288,SGDClassifier,,
72,2,216,0.004785919189453125,0.00222147177894048,0.0007984161376953125,0.0003992082112380866,0.1,squared_hinge,42,"{'alpha': 0.1, 'loss': 'squared_hinge', 'random_state': 42}",0.6547619047619049,0.8055555555555556,0.7315217391304348,0.8078817733990148,0.7273755656108597,0.745419307691554,0.05701826317163779,34,0.9,0.8341642228739002,0.873015873015873,0.7999181669394436,0.9065085493656923,0.8627213624389818,0.04042955129721557,SGDClassifier,,
73,3,648,0.000997304916381836,2.132480599880018e-07,0.0009973526000976562,1.784161275279017e-07,0.1,perceptron,42,"{'alpha': 0.1, 'loss': 'perceptron', 'random_state': 42}",0.7176020408163265,0.8250632911392404,0.7628205128205128,0.7720253164556963,0.766326530612245,0.7687675383688042,0.03417326051048018,23,0.9639175257731959,1.0,0.9618844696969697,0.9742521384351223,0.907035175879397,0.9614178619569371,0.030388295824801057,SGDClassifier,,
74,3,648,0.0019943714141845703,3.693564745147149e-07,0.00039887428283691406,0.0004885192380524391,0.001,log,42,"{'alpha': 0.001, 'loss': 'log', 'random_state': 42}",0.7686224489795919,0.8456962025316456,0.7631975867269986,0.7803797468354431,0.8223214285714285,0.7960434827290215,0.032348235252332436,13,0.9417557591956217,0.9454071969696969,0.9665719696969698,0.9852475543863517,0.9701721775019296,0.961830931550114,0.016205823980432417,SGDClassifier,,
75,0,74,0.001795196533203125,0.00039882662762642264,0.0001994609832763672,0.00039892196655273444,,,42,"{'C': 0.0001, 'random_state': 42}",0.625,0.5,0.5,0.6,0.5,0.545,0.055677643628300216,16,0.6956521739130435,0.6136363636363636,0.5277777777777778,0.62,0.5652173913043478,0.6044567413263066,0.05667778281065186,PassiveAggressiveClassifier,0.0001,
76,0,74,0.0017952442169189454,0.00039896966451610907,0.0005983352661132812,0.0004885387067869067,,,42,"{'C': 0.001, 'random_state': 42}",0.6458333333333334,0.875,0.47916666666666663,0.5333333333333333,0.7878787878787877,0.6642424242424242,0.14928752587233657,14,0.8417874396135265,0.8415233415233416,0.8766937669376693,0.98,0.7940821256038647,0.8668173347356805,0.06239319196719515,PassiveAggressiveClassifier,0.001,
77,0,74,0.0011967182159423827,0.0003989459045873741,0.0005984306335449219,0.0004886166205017064,,,42,"{'C': 0.01, 'random_state': 42}",0.6458333333333334,0.825,0.375,0.5333333333333333,0.8333333333333333,0.6424999999999998,0.17504761257059936,15,0.9782608695652174,1.0,1.0,1.0,1.0,0.9956521739130434,0.008695652173913038,PassiveAggressiveClassifier,0.01,
78,0,74,0.0005984306335449219,0.000488616573967537,0.0009972095489501954,1.1680077279964343e-07,,,42,"{'C': 0.1, 'random_state': 42}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,0.1,
79,0,74,0.0009972572326660157,9.536743164062499e-08,0.0003989696502685547,0.0004886360388238481,,,42,"{'C': 1.0, 'random_state': 42}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,1.0,
80,0,74,0.0009973526000976562,9.536743164062499e-08,0.0005984306335449219,0.000488616573967537,,,42,"{'C': 10.0, 'random_state': 42}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,10.0,
81,0,74,0.0007976055145263672,0.0003988030245165381,0.0005984306335449219,0.000488616573967537,,,42,"{'C': 100.0, 'random_state': 42}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,100.0,
82,0,74,0.0009973526000976562,1.784161275279017e-07,0.0007977485656738281,0.00039887429708787493,,,42,"{'C': 1000.0, 'random_state': 42}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,1000.0,
83,0,74,0.0008016109466552734,0.00040088892390688363,0.0005962371826171875,0.00048684596078977453,,,42,"{'C': 10000.0, 'random_state': 42}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,10000.0,
84,0,74,0.0009964942932128907,1.5273682954833e-06,0.0005985260009765625,0.0004886944566570864,,,42,"{'C': 100000.0, 'random_state': 42}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,100000.0,
85,1,222,0.0011958599090576172,0.00039901964180572534,0.0007979393005371094,0.0003989697215063215,,,42,"{'C': 100.0, 'random_state': 42}",0.7499999999999999,0.8782051282051283,0.8125,0.7380952380952381,0.7788671023965142,0.7915334937393761,0.050383890965028336,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,100.0,
86,1,222,0.0011967182159423827,0.00039894581909694896,0.0003989219665527344,0.0004885776558898482,,,42,"{'C': 1000.0, 'random_state': 42}",0.7499999999999999,0.8782051282051283,0.8125,0.7380952380952381,0.7788671023965142,0.7915334937393761,0.050383890965028336,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,1000.0,
87,1,222,0.0009974002838134765,1.9073486328124998e-07,0.0007979393005371094,0.0003989696930112163,,,42,"{'C': 10000.0, 'random_state': 42}",0.7499999999999999,0.8782051282051283,0.8125,0.7380952380952381,0.7788671023965142,0.7915334937393761,0.050383890965028336,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,10000.0,
88,1,222,0.0011967182159423827,0.00039882659912109374,0.0005983829498291016,0.0004885776326209085,,,42,"{'C': 100000.0, 'random_state': 42}",0.7499999999999999,0.8782051282051283,0.8125,0.7380952380952381,0.7788671023965142,0.7915334937393761,0.050383890965028336,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,100000.0,
89,2,666,0.0015955448150634765,0.0004884608318481088,0.0007978439331054688,0.00039892202354976095,,,42,"{'C': 10000.0, 'random_state': 42}",0.7625538020086082,0.8507890961262553,0.7956719273075085,0.811219512195122,0.840731707317073,0.8121932089909135,0.031755503302400165,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,10000.0,
90,2,666,0.0013960838317871095,0.0004885971129893826,0.000797891616821289,0.00039894584759375934,,,42,"{'C': 100000.0, 'random_state': 42}",0.7625538020086082,0.8507890961262553,0.7956719273075085,0.811219512195122,0.840731707317073,0.8121932089909135,0.031755503302400165,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,PassiveAggressiveClassifier,100000.0,
91,0,24,0.0009973526000976562,2.78041453115716e-07,0.0,0.0,0.0001,,42,"{'alpha': 0.0001, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
92,0,24,0.000797891616821289,0.000398945904587374,0.0,0.0,0.0001,,42,"{'alpha': 0.0001, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
93,0,24,0.000797891616821289,0.00039894581909694896,0.0,0.0,0.0001,,42,"{'alpha': 0.0001, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
94,0,24,0.0027925968170166016,0.00039887429708787493,0.000598287582397461,0.0004884997731965918,0.0001,,42,"{'alpha': 0.0001, 'random_state': 42, 'solver': 'sparse_cg'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
95,0,24,0.0019945144653320313,1.1680077279964343e-07,0.0007978439331054688,0.0003989219950512487,0.0001,,42,"{'alpha': 0.0001, 'random_state': 42, 'solver': 'sag'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
96,0,24,0.000997304916381836,1.5078914929239175e-07,0.0,0.0,0.0001,,42,"{'alpha': 0.0001, 'random_state': 42, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,saga
97,0,24,0.0007979393005371094,0.00039896966451610907,0.0,0.0,0.001,,42,"{'alpha': 0.001, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
98,0,24,0.000997018814086914,0.0006302987594788563,0.0,0.0,0.001,,42,"{'alpha': 0.001, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
99,0,24,0.0007977485656738281,0.00039887435409171316,0.0,0.0,0.001,,42,"{'alpha': 0.001, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
100,0,24,0.002794837951660156,0.0007437768693286224,0.0007952213287353516,0.0003976402958179581,0.001,,42,"{'alpha': 0.001, 'random_state': 42, 'solver': 'sparse_cg'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
101,0,24,0.001994466781616211,1.1680077279964342e-07,0.0005984306335449219,0.000488616573967537,0.001,,42,"{'alpha': 0.001, 'random_state': 42, 'solver': 'sag'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
102,0,24,0.0005984783172607421,0.0004886555075578522,0.0,0.0,0.001,,42,"{'alpha': 0.001, 'random_state': 42, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,saga
103,0,24,0.0009973526000976562,2.78041453115716e-07,0.0,0.0,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
104,0,24,0.0003989219665527344,0.0004885776326209085,0.0,0.0,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
105,0,24,0.0009973526000976562,9.536743164062499e-08,0.0,0.0,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
106,0,24,0.0025929927825927733,0.0004885776326209085,0.0005983352661132812,0.0004885387067869067,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'sparse_cg'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
107,0,24,0.001994752883911133,1.1680077279964343e-07,0.0007977485656738281,0.00039887429708787493,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'sag'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
108,0,24,0.0009973526000976562,1.784161275279017e-07,0.0,0.0,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,saga
109,0,24,0.0007977962493896484,0.00039889816388262293,0.0,0.0,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
110,0,24,0.0007979393005371094,0.0003989698924769098,0.0,0.0,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
111,0,24,0.0005983829498291016,0.0004885776558898482,0.0,0.0,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
112,0,24,0.0027924537658691405,0.00039892199505124864,0.0003989696502685547,0.0004886360853561638,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'sparse_cg'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
113,0,24,0.0019945621490478514,0.0006308264087680043,0.0005985260009765625,0.0004886944333937081,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'sag'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
